Order ,Dance Company ,Date,Latitude,Longitude,City,Venue,Production 
1,Pina Bausch & Wupperyal ,2/8/18,51.5073219,-0.1276474,London,Sadler's Wells ,
2,Pina Bausch & Wupperyal ,3/24/18,48.8566101,2.3514992,Paris,Opera de Paris ,
3,Pina Bausch & Wupperyal ,4/1/18,48.8566101,2.3514992,Paris,Opera de Paris - Palais Garnier,
4,Pina Bausch & Wupperyal ,5/12/18,48.8566101,2.3514992,Paris,Wuppertal Opera House ,Dimitris Papaioannou 
5,Pina Bausch & Wupperyal ,6/2/18,48.8566101,2.3514992,Paris,Wuppertal Opera House ,Lucien Oyen 
6,Pina Bausch & Wupperyal ,6/20/18,52.1337565,11.6190669,Amsterdam,Holland Festival Stadsschouwburg ,Lucien Oyen 
7,Pina Bausch & Wupperyal ,6/24/18,59.9132694,10.7391112,Oslo,Den Norske Opera & Ballett ,Lucien Oyen 
8,Pina Bausch & Wupperyal ,7/3/18,48.8566101,2.3514992,Paris,Theatre des Champs-Elysees ,Lucien Oyen 
