Order ,Dance Company,Date,Latitude,Longitude,City,Venue,Production 
1,Sankai Juku ,01/25/20,35.247154,136.109385,Shiga ,"Biwako Hall Center for the Performing Arts, Shiga",ARC
2,Sankai Juku ,02/23/20,33.8829996,130.8749015,Kitakyushu ,Kitakyushu Performing Arts Center,Hibiki & recreation 
